% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 26 2023           08:55
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
7          -1          75.1          0.01894          -1.23312          0.01959
7          -1          70.1          0.01907          -1.2474          0.01956
7          -1          65.1          0.01843          -1.25983          0.01949
7          -1          60.1          0.01707          -1.26682          0.01955
9          -1          60.1          0.01666          -1.24083          0.01611
9          -1          65.1          0.01793          -1.23711          0.01668
9          -1          70.1          0.01868          -1.22851          0.01757
9          -1          75.1          0.01866          -1.21763          0.01771
9          -1          80.1          0.01827          -1.208          0.01788
9          -1          85.1          0.01789          -1.19986          0.01763
9          -1          90.1          0.01771          -1.19261          0.017
