% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),t_hall_begin,2.362
0.39370078,0.39370078,3.54299998,1.18099998,-0.08487094,1.51276249,-0.06970065,"2,224.42",
0.39370078,0.39370078,3.73979998,1.37779998,-0.10252668,1.55311627,-0.04632752,"2,346.41",
0.39370078,0.39370078,3.9368,1.5748,-0.11563576,1.58082699,-0.01342152,"2,468.43",
0.39370078,0.39370078,4.13360023,1.77160023,-0.12017361,1.58920473,0.02082454,"2,590.24",
0.39370078,0.39370078,4.33039999,1.96839999,-0.11147127,1.57271694,0.0590769,"2,712.44",
0.39370078,0.39370078,4.52740002,2.16540002,-0.09666169,1.52046484,0.09203545,"2,834.27",
0.39370078,0.39370078,4.72440004,2.36240004,-0.08215969,1.45096668,0.08666385,"2,956.68",
0.39370078,0.39370078,4.921,2.559,-0.06495513,1.41255793,0.06168739,"3,078.87",
0.39370078,0.39370078,5.11780024,2.75580024,-0.05172689,1.39654545,0.0463293,"3,200.78",
0.39370078,0.39370078,5.31459999,2.95259999,-0.04362139,1.38703245,0.04095769,"3,322.91",
0.39370078,0.39370078,5.51179981,3.14979981,-0.03823785,1.37801432,0.04198801,"3,444.97",
0.39370078,0.39370078,5.70839977,3.34639977,-0.03348762,1.3677441,0.04858866,"3,567.17",
0.39370078,0.39370078,5.9053998,3.5433998,-0.02836503,1.35250172,0.06241108,"3,689.36",
0.39370078,0.39370078,6.10200024,3.74000024,-0.02345076,1.32642073,0.08277819,"3,811.85",
0.39370078,0.39370078,6.29899979,3.93699979,-0.01977523,1.28678526,0.10506437,"3,933.83",
0.39370078,0.39370078,6.49580002,4.13380002,-0.01845406,1.2335194,0.12208262,"4,055.62",
0.39370078,0.39370078,6.69259977,4.33059977,-0.01802628,1.1742865,0.12801778,"4,177.68",
0.39370078,0.39370078,6.88940001,4.52740001,-0.01617361,1.1173777,0.12536401,"4,299.93",
0.39370078,0.39370078,7.08640003,4.72440003,-0.01260338,1.0658627,0.1217294,"4,421.72",
0.39370078,0.39370078,7.28340006,4.92140006,-0.00855656,1.01715655,0.12174809,"4,543.98",
0.39370078,0.39370078,7.48019981,5.11819981,-0.00478985,0.96774048,0.1267222,"4,665.84",
0.39370078,0.39370078,7.67679977,5.31479977,-0.00178608,0.91457228,0.13639237,"4,787.68",
0.39370078,0.39370078,7.8737998,5.5117998,0.00007744,0.8555303,0.1495127,"4,909.57",
0.39370078,0.39370078,8.07059956,5.70859956,0.00030974,0.78848256,0.1637572,"5,031.46",
0.39370078,0.39370078,8.26739979,5.90539979,-0.00123599,0.71348728,0.17469942,"5,153.34",
0.39370078,0.39370078,8.46440029,6.10240029,-0.00433931,0.63268212,0.1804111,"5,274.88",
0.39370078,0.39370078,8.66119957,6.29919957,-0.00782192,0.55032581,0.17738879,"5,396.64",
0.39370078,0.39370078,8.85820007,6.49620007,-0.01073565,0.47121014,0.1665782,"5,518.36",
0.39370078,0.39370078,9.05480003,6.69280003,-0.01221193,0.39945904,0.15062758,"5,639.87",
0.39370078,0.39370078,9.25160027,6.88960027,-0.01239328,0.33608178,0.13178867,"5,761.47",
0.39370078,0.39370078,9.44859982,7.08659982,-0.01171188,0.28234309,0.11293563,"5,883.06",
0.39370078,0.39370078,9.64540005,7.28340005,-0.01056443,0.23683225,0.09547094,"6,004.74",
0.39370078,0.39370078,9.84220028,7.48020028,-0.00920717,0.19884397,0.08008262,"6,126.23",
0.39370078,0.39370078,10.03899956,7.67699956,-0.00786391,0.16723043,0.06686838,"6,247.85",
0.39370078,0.39370078,10.23620033,7.87420033,-0.00663036,0.14092708,0.05553483,"6,369.34",
0.39370078,0.39370078,10.43280029,8.07080029,-0.005583,0.11911236,0.04615324,"6,491.01",
0.39370078,0.39370078,10.62959957,8.26759957,-0.00466067,0.10079656,0.03830428,"6,613.10",
0.39370078,0.39370078,10.8263998,8.4643998,-0.00379356,0.08577244,0.03173746,"6,734.65",
0.39370078,0.39370078,11.02340031,8.66140031,-0.00312398,0.07302124,0.02649576,"6,856.36",
0.39370078,0.5905512,0.0002,-2.3618,-0.00436095,0.06787467,-0.0381306,13.1661,
0.39370078,0.5905512,0.19660001,-2.16539999,-0.00528413,0.07896927,-0.04562967,135.5861,
0.39370078,0.5905512,0.39340001,-1.96859999,-0.00654174,0.09310273,-0.05542156,257.3062,
0.39370078,0.5905512,0.59039998,-1.77160002,-0.00808219,0.11005596,-0.06773696,379.1861,
0.39370078,0.5905512,0.78740001,-1.57459999,-0.0100988,0.13059292,-0.08293757,500.8661,
0.39370078,0.5905512,0.98400003,-1.37799997,-0.0127656,0.15577598,-0.10239142,623.1262,
0.39370078,0.5905512,1.18079996,-1.18120004,-0.0161308,0.18635023,-0.12683869,745.1262,
0.39370078,0.5905512,1.37759995,-0.98440005,-0.02062631,0.2239587,-0.15821437,866.9962,
0.39370078,0.5905512,1.57459998,-0.78740002,-0.02646801,0.27061259,-0.19904874,989.0362,
0.39370078,0.5905512,1.77139997,-0.59060003,-0.0340269,0.32908549,-0.25204137,"1,111.27",
0.39370078,0.5905512,1.96819997,-0.39380003,-0.04375193,0.40475048,-0.32318931,"1,233.48",
0.39370078,0.5905512,2.1652,-0.1968,-0.05446424,0.50364546,-0.41679188,"1,355.59",
0.39370078,0.5905512,2.36199999,-1E-08,-0.05871801,0.65085634,-0.54306889,"1,477.76",
0.39370078,0.5905512,2.55879998,0.19679998,-0.02291659,0.91582598,-0.66873251,"1,599.71",
0.39370078,0.5905512,2.75559998,0.39359998,0.0401624,1.23978867,-0.56725827,"1,721.71",
0.39370078,0.5905512,2.95239997,0.59039997,0.03246959,1.41023983,-0.38794831,"1,843.54",
0.39370078,0.5905512,3.1494,0.7874,0.00604926,1.51855683,-0.25577863,"1,965.44",
0.39370078,0.5905512,3.34640002,0.98440002,-0.02351186,1.58472084,-0.14632003,"2,087.41",
0.39370078,0.5905512,3.54299998,1.18099998,-0.07366218,1.58140654,-0.09843612,"2,209.29",
0.39370078,0.5905512,3.73979998,1.37779998,-0.07831559,1.66980299,-0.10322693,"2,331.19",
0.39370078,0.5905512,3.9368,1.5748,-0.09752676,1.71926436,-0.0337806,"2,453.25",
0.39370078,0.5905512,4.13360023,1.77160023,-0.10463521,1.73576712,0.02161712,"2,574.88",
0.39370078,0.5905512,4.33039999,1.96839999,-0.08649909,1.72691931,0.09879171,"2,697.16",
0.39370078,0.5905512,4.52740002,2.16540002,-0.08055062,1.61794542,0.21177296,"2,819.03",
0.39370078,0.5905512,4.72440004,2.36240004,-0.09852229,1.45385899,0.16088087,"2,941.33",
0.39370078,0.5905512,4.921,2.559,-0.07569978,1.41404003,0.08328579,"3,063.52",
0.39370078,0.5905512,5.11780024,2.75580024,-0.0565398,1.41005444,0.05380245,"3,185.53",
0.39370078,0.5905512,5.31459999,2.95259999,-0.04558232,1.40748209,0.04844532,"3,307.64",
0.39370078,0.5905512,5.51179981,3.14979981,-0.03946798,1.40136418,0.04980796,"3,429.72",
0.39370078,0.5905512,5.70839977,3.34639977,-0.03264581,1.39741444,0.0577979,"3,551.85",
0.39370078,0.5905512,5.9053998,3.5433998,-0.02492243,1.38822521,0.08059293,"3,674.09",
0.39370078,0.5905512,6.10200024,3.74000024,-0.0181104,1.36554684,0.11630459,"3,796.63",
0.39370078,0.5905512,6.29899979,3.93699979,-0.01488873,1.32162871,0.1574173,"3,918.58",
0.39370078,0.5905512,6.49580002,4.13380002,-0.01724567,1.25438265,0.18845544,"4,040.39",
0.39370078,0.5905512,6.69259977,4.33059977,-0.02151805,1.17855496,0.19351459,"4,162.38",
0.39370078,0.5905512,6.88940001,4.52740001,-0.02073093,1.11439194,0.18123503,"4,284.67",
0.39370078,0.5905512,7.08640003,4.72440003,-0.01569229,1.0641271,0.17035039,"4,406.54",
0.39370078,0.5905512,7.28340006,4.92140006,-0.00982818,1.01983685,0.16859014,"4,528.80",
0.39370078,0.5905512,7.48019981,5.11819981,-0.00447965,0.97541737,0.17595461,"4,650.69",
0.39370078,0.5905512,7.67679977,5.31479977,-0.00022032,0.92592634,0.19111013,"4,772.44",
0.39370078,0.5905512,7.8737998,5.5117998,0.00247596,0.86927666,0.21227116,"4,894.36",
0.39370078,0.5905512,8.07059956,5.70859956,0.00295155,0.80240778,0.23607053,"5,016.28",
0.39370078,0.5905512,8.26739979,5.90539979,0.00050214,0.72319178,0.25634767,"5,138.14",
0.39370078,0.5905512,8.46440029,6.10240029,-0.00448257,0.63527116,0.26660306,"5,259.70",
0.39370078,0.5905512,8.66119957,6.29919957,-0.01021001,0.54481639,0.26258458,"5,381.43",
0.39370078,0.5905512,8.85820007,6.49620007,-0.01468738,0.45908674,0.24502353,"5,503.13",
0.39370078,0.5905512,9.05480003,6.69280003,-0.01693299,0.38375816,0.21937427,"5,624.78",
0.39370078,0.5905512,9.25160027,6.88960027,-0.01724597,0.31951336,0.19048156,"5,746.23",
0.39370078,0.5905512,9.44859982,7.08659982,-0.01613069,0.26643943,0.1622328,"5,867.83",
0.39370078,0.5905512,9.64540005,7.28340005,-0.01440333,0.22247297,0.13635469,"5,989.51",
0.39370078,0.5905512,9.84220028,7.48020028,-0.01251356,0.18628285,0.11408132,"6,111.02",
0.39370078,0.5905512,10.03899956,7.67699956,-0.01066546,0.15654025,0.09493211,"6,232.60",
0.39370078,0.5905512,10.23620033,7.87420033,-0.00893714,0.1318931,0.07882409,"6,354.15",
0.39370078,0.5905512,10.43280029,8.07080029,-0.00751751,0.1115545,0.06562577,"6,475.76",
0.39370078,0.5905512,10.62959957,8.26759957,-0.00615197,0.09467854,0.05443966,"6,597.86",
0.39370078,0.5905512,10.8263998,8.4643998,-0.00515258,0.08062083,0.04525356,"6,719.44",
0.39370078,0.5905512,11.02340031,8.66140031,-0.00426701,0.06882566,0.03771786,"6,841.17",
0.58976376,-0.39370078,0.0002,-2.3618,0.00277507,0.07209499,0.02209423,104.8361,
0.58976376,-0.39370078,0.19660001,-2.16539999,0.00347427,0.08415015,0.02640723,226.4261,
0.58976376,-0.39370078,0.39340001,-1.96859999,0.00438899,0.09950523,0.03198255,348.3561,
0.58976376,-0.39370078,0.59039998,-1.77160002,0.00545875,0.11810381,0.03886937,470.0961,
0.58976376,-0.39370078,0.78740001,-1.57459999,0.00702334,0.14087829,0.04756318,592.2761,
0.58976376,-0.39370078,0.98400003,-1.37799997,0.00901593,0.16891089,0.05855043,714.1661,
0.58976376,-0.39370078,1.18079996,-1.18120004,0.01152089,0.20319511,0.07229143,836.2362,
0.58976376,-0.39370078,1.37759995,-0.98440005,0.01492773,0.24554693,0.08982029,958.0461,
0.58976376,-0.39370078,1.57459998,-0.78740002,0.01954222,0.29816229,0.11241146,"1,080.14",
0.58976376,-0.39370078,1.77139997,-0.59060003,0.02538776,0.36482093,0.14183391,"1,202.61",
0.58976376,-0.39370078,1.96819997,-0.39380003,0.03312254,0.44892015,0.18023382,"1,324.75",
0.58976376,-0.39370078,2.1652,-0.1968,0.04011734,0.55776853,0.23107602,"1,447.00",
0.58976376,-0.39370078,2.36199999,-1E-08,0.04038155,0.70415148,0.29704713,"1,568.91",
0.58976376,-0.39370078,2.55879998,0.19679998,0.00616242,0.90674652,0.35592102,"1,690.71",
0.58976376,-0.39370078,2.75559998,0.39359998,-0.04931335,1.13435206,0.29351732,"1,812.58",
0.58976376,-0.39370078,2.95239997,0.59039997,-0.01045033,1.27333635,0.16711123,"1,934.63",
0.58976376,-0.39370078,3.1494,0.7874,0.06804087,1.34152989,0.09997085,"2,056.64",
0.58976376,-0.39370078,3.34640002,0.98440002,0.11814237,1.3817697,0.07208767,"2,178.41",
0.58976376,-0.39370078,3.54299998,1.18099998,0.13990898,1.40614485,0.04911998,"2,300.35",
0.58976376,-0.39370078,3.73979998,1.37779998,0.17151809,1.41633352,0.03354467,"2,422.30",
0.58976376,-0.39370078,3.9368,1.5748,0.18702961,1.42598499,0.02612041,"2,544.09",
0.58976376,-0.39370078,4.13360023,1.77160023,0.19101382,1.42991842,0.0154293,"2,666.23",
0.58976376,-0.39370078,4.33039999,1.96839999,0.17964184,1.42513451,0.00936272,"2,788.19",
0.58976376,-0.39370078,4.52740002,2.16540002,0.14214156,1.41147875,0.00924126,"2,910.48",
0.58976376,-0.39370078,4.72440004,2.36240004,0.09160507,1.38855051,0.00637834,"3,032.66",
0.58976376,-0.39370078,4.921,2.559,0.06364534,1.37439121,0.00646097,"3,154.67",
0.58976376,-0.39370078,5.11780024,2.75580024,0.04998605,1.36785673,0.00638539,"3,276.77",
0.58976376,-0.39370078,5.31459999,2.95259999,0.04183054,1.36206841,0.0045256,"3,398.85",
0.58976376,-0.39370078,5.51179981,3.14979981,0.03549475,1.35512747,0.00095974,"3,520.85",
0.58976376,-0.39370078,5.70839977,3.34639977,0.02911668,1.34607004,-0.00582791,"3,643.23",
0.58976376,-0.39370078,5.9053998,3.5433998,0.02226809,1.33298897,-0.01793596,"3,765.40",
0.58976376,-0.39370078,6.10200024,3.74000024,0.01467011,1.31081108,-0.03546122,"3,887.75",
0.58976376,-0.39370078,6.29899979,3.93699979,0.00777036,1.27535128,-0.05612096,"4,009.56",
0.58976376,-0.39370078,6.49580002,4.13380002,0.00433222,1.22444243,-0.07316158,"4,131.49",
0.58976376,-0.39370078,6.69259977,4.33059977,0.00353872,1.16733231,-0.07931589,"4,253.78",
0.58976376,-0.39370078,6.88940001,4.52740001,0.00125226,1.11307377,-0.07726074,"4,375.61",
0.58976376,-0.39370078,7.08640003,4.72440003,-0.00246131,1.06388907,-0.07474482,"4,497.90",
0.58976376,-0.39370078,7.28340006,4.92140006,-0.00631803,1.01707644,-0.07552995,"4,619.69",
0.58976376,-0.39370078,7.48019981,5.11819981,-0.00954977,0.96867642,-0.08059571,"4,741.59",
0.58976376,-0.39370078,7.67679977,5.31479977,-0.01195063,0.91620468,-0.08967688,"4,863.47",
0.58976376,-0.39370078,7.8737998,5.5117998,-0.01305864,0.85770563,-0.10151264,"4,985.43",
0.58976376,-0.39370078,8.07059956,5.70859956,-0.01246503,0.79075407,-0.11502578,"5,107.44",
0.58976376,-0.39370078,8.26739979,5.90539979,-0.0093041,0.71494226,-0.1271552,"5,228.94",
0.58976376,-0.39370078,8.46440029,6.10240029,-0.00427641,0.63366532,-0.13383162,"5,350.53",
0.58976376,-0.39370078,8.66119957,6.29919957,0.00156816,0.55027565,-0.13316518,"5,472.30",
0.58976376,-0.39370078,8.85820007,6.49620007,0.00639702,0.47021512,-0.12546982,"5,593.94",
0.58976376,-0.39370078,9.05480003,6.69280003,0.00927018,0.398251,-0.1130486,"5,715.42",
0.58976376,-0.39370078,9.25160027,6.88960027,0.01035138,0.33473458,-0.09894949,"5,837.15",
0.58976376,-0.39370078,9.44859982,7.08659982,0.01026513,0.28104924,-0.0849136,"5,958.71",
0.58976376,-0.39370078,9.64540005,7.28340005,0.00941103,0.23566012,-0.07179845,"6,080.28",
0.58976376,-0.39370078,9.84220028,7.48020028,0.00835324,0.19774386,-0.06032936,"6,201.76",
0.58976376,-0.39370078,10.03899956,7.67699956,0.00718861,0.16620439,-0.05048696,"6,323.40",
0.58976376,-0.39370078,10.23620033,7.87420033,0.00606301,0.13999746,-0.0420675,"6,444.93",
0.58976376,-0.39370078,10.43280029,8.07080029,0.00508736,0.11830521,-0.03513271,"6,567.16",
0.58976376,-0.39370078,10.62959957,8.26759957,0.00421372,0.10008876,-0.02941396,"6,688.64",
0.58976376,-0.39370078,10.8263998,8.4643998,0.00349881,0.08504131,-0.02463039,"6,810.38",
0.58976376,-0.39370078,11.02340031,8.66140031,0.00294886,0.07246267,-0.0206585,"6,931.91",
0.58976376,-0.19685039,0.0002,-2.3618,0.00080446,0.07447507,0.01008697,85.9961,
0.58976376,-0.19685039,0.19660001,-2.16539999,0.00102462,0.08702704,0.01197329,207.9461,
0.58976376,-0.19685039,0.39340001,-1.96859999,0.00140674,0.10303191,0.01457932,329.9761,
0.58976376,-0.19685039,0.59039998,-1.77160002,0.00179034,0.12251524,0.01759184,451.7361,
0.58976376,-0.19685039,0.78740001,-1.57459999,0.00232132,0.14642483,0.02159653,573.8361,
0.58976376,-0.19685039,0.98400003,-1.37799997,0.00307802,0.17591244,0.02643184,695.7261,
0.58976376,-0.19685039,1.18079996,-1.18120004,0.00395313,0.21191971,0.0326747,817.8761,
0.58976376,-0.19685039,1.37759995,-0.98440005,0.00523443,0.25726551,0.0405012,939.6062,
0.58976376,-0.19685039,1.57459998,-0.78740002,0.00698279,0.31288404,0.0505547,"1,061.70",
0.58976376,-0.19685039,1.77139997,-0.59060003,0.00911619,0.38377549,0.06369719,"1,184.17",
0.58976376,-0.19685039,1.96819997,-0.39380003,0.01166757,0.47374891,0.08103717,"1,306.31",
0.58976376,-0.19685039,2.1652,-0.1968,0.01332267,0.58666495,0.10230965,"1,428.42",
0.58976376,-0.19685039,2.36199999,-1E-08,0.01074041,0.73209986,0.12852053,"1,550.46",
0.58976376,-0.19685039,2.55879998,0.19679998,-0.00304799,0.90609698,0.14539465,"1,672.27",
0.58976376,-0.19685039,2.75559998,0.39359998,-0.01937418,1.08099341,0.12239571,"1,794.16",
0.58976376,-0.19685039,2.95239997,0.59039997,-0.00670416,1.20179476,0.07737843,"1,916.23",
0.58976376,-0.19685039,3.1494,0.7874,0.0194071,1.27148327,0.05004394,"2,038.26",
0.58976376,-0.19685039,3.34640002,0.98440002,0.03846723,1.31443113,0.03737124,"2,159.89",
0.58976376,-0.19685039,3.54299998,1.18099998,0.04945967,1.34466232,0.02877951,"2,281.92",
0.58976376,-0.19685039,3.73979998,1.37779998,0.05910569,1.36075644,0.021665,"2,403.81",
0.58976376,-0.19685039,3.9368,1.5748,0.06464862,1.37000622,0.01825954,"2,525.73",
0.58976376,-0.19685039,4.13360023,1.77160023,0.06596144,1.37247357,0.01457425,"2,647.75",
0.58976376,-0.19685039,4.33039999,1.96839999,0.06261207,1.37046894,0.01326407,"2,769.79",
0.58976376,-0.19685039,4.52740002,2.16540002,0.05172577,1.36728157,0.0153694,"2,892.04",
0.58976376,-0.19685039,4.72440004,2.36240004,0.03467048,1.36341852,0.01530558,"3,014.19",
0.58976376,-0.19685039,4.921,2.559,0.023437,1.35720286,0.01342786,"3,136.22",
0.58976376,-0.19685039,5.11780024,2.75580024,0.01733956,1.34973082,0.01237917,"3,258.40",
0.58976376,-0.19685039,5.31459999,2.95259999,0.01337857,1.34220242,0.01111773,"3,380.51",
0.58976376,-0.19685039,5.51179981,3.14979981,0.01013692,1.33419012,0.0089733,"3,502.47",
0.58976376,-0.19685039,5.70839977,3.34639977,0.00734637,1.32307409,0.00531182,"3,624.76",
0.58976376,-0.19685039,5.9053998,3.5433998,0.00446733,1.30769228,-0.00031271,"3,746.93",
0.58976376,-0.19685039,6.10200024,3.74000024,0.00131552,1.28467564,-0.00771385,"3,869.37",
0.58976376,-0.19685039,6.29899979,3.93699979,-0.00127783,1.25219177,-0.01613025,"3,991.13",
0.58976376,-0.19685039,6.49580002,4.13380002,-0.00284873,1.2099502,-0.02305377,"4,113.02",
0.58976376,-0.19685039,6.69259977,4.33059977,-0.00342695,1.1615437,-0.02642714,"4,235.34",
0.58976376,-0.19685039,6.88940001,4.52740001,-0.00410038,1.11175751,-0.02688441,"4,357.23",
0.58976376,-0.19685039,7.08640003,4.72440003,-0.00518624,1.06311554,-0.02672564,"4,479.50",
0.58976376,-0.19685039,7.28340006,4.92140006,-0.00626609,1.01457047,-0.02742678,"4,601.25",
0.58976376,-0.19685039,7.48019981,5.11819981,-0.0071616,0.96478438,-0.02965043,"4,723.22",
0.58976376,-0.19685039,7.67679977,5.31479977,-0.00775096,0.91051611,-0.03351959,"4,845.18",
0.58976376,-0.19685039,7.8737998,5.5117998,-0.00787722,0.85070805,-0.03847212,"4,967.01",
0.58976376,-0.19685039,8.07059956,5.70859956,-0.00731478,0.78386749,-0.04394931,"5,088.99",
0.58976376,-0.19685039,8.26739979,5.90539979,-0.00601226,0.71030764,-0.04906,"5,210.50",
0.58976376,-0.19685039,8.46440029,6.10240029,-0.00386519,0.63208889,-0.05199301,"5,332.09",
0.58976376,-0.19685039,8.66119957,6.29919957,-0.0014617,0.55243673,-0.0522395,"5,453.95",
0.58976376,-0.19685039,8.85820007,6.49620007,0.0006698,0.4755669,-0.05004059,"5,575.54",
0.58976376,-0.19685039,9.05480003,6.69280003,0.00204716,0.40529589,-0.04569534,"5,697.09",
0.58976376,-0.19685039,9.25160027,6.88960027,0.00284726,0.34253081,-0.04036577,"5,818.84",
0.58976376,-0.19685039,9.44859982,7.08659982,0.00303472,0.2886434,-0.03520901,"5,940.37",
0.58976376,-0.19685039,9.64540005,7.28340005,0.00296257,0.2424945,-0.02988191,"6,061.98",
0.58976376,-0.19685039,9.84220028,7.48020028,0.00270121,0.20369438,-0.02528925,"6,183.46",
0.58976376,-0.19685039,10.03899956,7.67699956,0.00238899,0.17147692,-0.02130062,"6,305.16",
0.58976376,-0.19685039,10.23620033,7.87420033,0.0020475,0.14446494,-0.01787763,"6,426.65",
0.58976376,-0.19685039,10.43280029,8.07080029,0.0017286,0.12200375,-0.01508748,"6,548.76",
0.58976376,-0.19685039,10.62959957,8.26759957,0.00149284,0.10320672,-0.0126148,"6,670.28",
0.58976376,-0.19685039,10.8263998,8.4643998,0.00122685,0.087645,-0.01065988,"6,791.97",
0.58976376,-0.19685039,11.02340031,8.66140031,0.00105602,0.07457468,-0.00893556,"6,913.47",
0.58976376,0,0.0002,-2.3618,-0.00107431,0.07504033,-0.0022199,67.4661,
0.58976376,0,0.19660001,-2.16539999,-0.00130653,0.08776962,-0.00279618,189.5461,
0.58976376,0,0.39340001,-1.96859999,-0.00150652,0.10387791,-0.00341547,311.5761,
0.58976376,0,0.59039998,-1.77160002,-0.00187233,0.12364436,-0.00431899,433.3661,
0.58976376,0,0.78740001,-1.57459999,-0.0022765,0.14777358,-0.00535898,555.2862,
0.58976376,0,0.98400003,-1.37799997,-0.00286355,0.1776017,-0.00686784,677.2461,
0.58976376,0,1.18079996,-1.18120004,-0.00351719,0.21408712,-0.00847182,799.4361,
0.58976376,0,1.37759995,-0.98440005,-0.00441004,0.26018089,-0.01096092,921.2261,
0.58976376,0,1.57459998,-0.78740002,-0.005572,0.31667298,-0.01382649,"1,043.32",
0.58976376,0,1.77139997,-0.59060003,-0.00685603,0.38829834,-0.01760483,"1,165.70",
0.58976376,0,1.96819997,-0.39380003,-0.00868456,0.47981781,-0.02264802,"1,287.82",
0.58976376,0,2.1652,-0.1968,-0.01052851,0.59422282,-0.02814017,"1,409.99",
0.58976376,0,2.36199999,-1E-08,-0.01197269,0.7391324,-0.03416053,"1,532.07",
0.58976376,0,2.55879998,0.19679998,-0.01068491,0.90736584,-0.03494091,"1,653.83",
0.58976376,0,2.75559998,0.39359998,-0.00986103,1.07188677,-0.0265215,"1,775.88",
0.58976376,0,2.95239997,0.59039997,-0.01492569,1.19052691,-0.01460088,"1,897.91",
0.58976376,0,3.1494,0.7874,-0.02194808,1.26306652,-0.00533776,"2,019.88",
0.58976376,0,3.34640002,0.98440002,-0.02693336,1.30883927,-0.00038552,"2,141.55",
0.58976376,0,3.54299998,1.18099998,-0.02977845,1.34037632,0.004233,"2,263.49",
0.58976376,0,3.73979998,1.37779998,-0.03315976,1.3580605,0.00833607,"2,385.37",
0.58976376,0,3.9368,1.5748,-0.03501832,1.36743387,0.01145825,"2,507.40",
0.58976376,0,4.13360023,1.77160023,-0.03492677,1.36970781,0.01407341,"2,629.31",
